Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Reason,Balance,Risk_Dollars,R_Multiple,Streak_Len_Exit,Risk_At_Entry,Entry_Trend_Regime,Entry_Vol_Regime,Entry_Hour,Entry_DayOfWeek,Entry_Prob_Up,Entry_Prob_Down,Entry_Prob_Margin,Entry_Prob_Entropy,Entry_Mom_Rank,Entry_Vol_Rank,Entry_Vol_Intensity,Entry_Asset_DD
NG=F,LONG,2024-12-04 09:00:00+00:00,2024-12-04 10:00:00+00:00,3.0360000133514404,3.019500059740884,17936.77296534849,-304.9243083340054,SL,98397.87177139735,295.95592185133114,-1.030303115499677,-1,295.95592185133336,BEAR,LOW,9,2,0.41727728,0.39676216,0.0,0.0,0.03333333333333333,0.9,-1.3061846317460082,-0.13454957169609816
NG=F,SHORT,2024-12-04 10:00:00+00:00,2024-12-04 12:00:00+00:00,3.0230000019073486,2.9878572395869663,16811.931332239226,582.411741289353,TP,98980.2835126867,295.40885347773633,1.9715446386688842,1,295.40885347773525,BEAR,LOW,10,2,0.44799107,0.39131352,0.0,0.0,0.03333333333333333,0.9,-1.2916098483925527,-0.13825539034654832
NG=F,LONG,2024-12-04 14:00:00+00:00,2024-12-04 15:00:00+00:00,3.013000011444092,2.9870715056146895,11452.293182329675,-302.66699712922417,SL,98677.61651555747,296.94085053805935,-1.0192837953443892,-1,296.9408505380601,BEAR,LOW,14,2,0.4985665,0.41019657,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.1507423677835655,-0.1411060148496447
NG=F,SHORT,2024-12-04 15:00:00+00:00,2024-12-04 17:00:00+00:00,2.992000102996826,3.0213571872029985,10090.21730948194,-301.26446786777996,SL,98376.3520476897,296.219359213039,-1.017031664196912,-2,296.21935921303964,BEAR,LOW,15,2,0.4269149,0.45268118,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.1405354834664556,-0.1470923059168724
NG=F,LONG,2024-12-04 17:00:00+00:00,2024-12-05 13:00:00+00:00,3.055000066757202,3.135785698890686,7281.636395100228,584.6107809468047,TP,98960.9628286365,294.12579957217736,1.9876215612406465,1,294.12579957217736,BEAR,NORMAL,17,2,0.47040108,0.40953255,0.0,0.0,0.06666666666666667,0.9666666666666667,-0.8570157063921965,-0.12913336475094028
CL=F,LONG,2024-12-05 13:00:00+00:00,2024-12-05 15:00:00+00:00,69.04000091552734,68.50857407706124,557.695232543731,-296.65306187460516,SL,98664.3097667619,296.37421425833327,-1.000940863283163,-1,296.37421425833105,BEAR,NORMAL,13,3,0.42413,0.45655957,0.0,0.0,0.03333333333333333,0.9,1.0569175593989244,-0.032239915060686575
BTC-USD,SHORT,2024-12-05 23:00:00+00:00,2024-12-06 13:00:00+00:00,97078.9765625,98855.13811383929,0.08332376327961188,-147.99650631202485,SL,98516.31326044988,147.9964646501432,-1.0000002815059248,-2,295.9929293002857,RANGE,HIGH,23,3,0.35850835,0.47397137,0.0,0.0,0.1,1.0,1.195022479966916,-0.06204687414728427
NG=F,LONG,2024-12-06 13:00:00+00:00,2024-12-06 15:00:00+00:00,3.0290000438690186,3.0791429451533725,11789.723788598554,585.2760942071974,TP,99101.58935465707,295.58547805074835,1.980056997613099,1,295.5854780507491,RANGE,LOW,13,4,0.5257133,0.395633,0.0,0.0,0.1,0.9333333333333333,-0.9263141774734456,-0.13654500205184072
NG=F,LONG,2024-12-06 15:00:00+00:00,2024-12-09 00:00:00+00:00,3.078000068664551,3.1444286789212907,8950.421479730056,590.0888493706766,TP,99691.67820402775,297.2820300552728,1.9849462453581976,2,297.2820300552711,BEAR,LOW,15,4,0.47123325,0.4164238,0.0,0.0,0.1,0.9333333333333333,-0.9394096324381562,-0.12257692159739364
BTC-USD,LONG,2024-12-09 00:00:00+00:00,2024-12-09 10:00:00+00:00,99684.640625,98323.24162946429,0.22203061074673028,-302.2723614640842,SL,99389.40584256366,302.27225044877883,-1.0000003672692588,-1,302.27225044877974,RANGE,NORMAL,0,0,0.4651318,0.35773236,0.0,0.0,0.7333333333333333,0.9333333333333333,-0.3431929227642436,-0.0368715906937086
BTC-USD,LONG,2024-12-09 11:00:00+00:00,2024-12-09 14:00:00+00:00,98021.9609375,100203.82310267857,0.27331535629180115,596.3362983977021,TP,99985.74214096136,298.1682175276921,1.9999995416758927,1,298.168217527691,RANGE,NORMAL,11,0,0.45185965,0.4200027,0.0,0.0,0.3,0.9333333333333333,-0.298740516625459,-0.05293599171444263
ETH-USD,LONG,2024-12-09 14:00:00+00:00,2024-12-09 15:00:00+00:00,3940.305908203125,3887.635986328125,5.696885052527554,-300.0573390900078,SL,99685.68480187135,300.05449064748154,-1.0000094930841399,-1,300.05449064748154,RANGE,NORMAL,14,0,0.48994723,0.41645077,0.0,0.0,0.9333333333333333,0.9666666666666667,-0.8287352559880651,-0.03303528435676939
ETH-USD,LONG,2024-12-09 15:00:00+00:00,2024-12-09 20:00:00+00:00,3828.120361328125,3764.504159109933,2.3424842377839226,-149.0211222059083,SL,99536.66367966543,149.01995096378943,-1.000007859632964,-2,298.0399019275786,RANGE,HIGH,15,0,0.46944824,0.4216182,0.0,0.0,0.03333333333333333,0.9666666666666667,0.5308876290934635,-0.06056600607241758
ETH-USD,SHORT,2024-12-09 20:00:00+00:00,2024-12-09 21:00:00+00:00,3729.20654296875,3580.4185965401784,2.005283017785523,298.36093958288785,TP,99835.02461924832,149.18097111219836,1.9999932790254589,1,298.3619422243965,BEAR,HIGH,20,0,0.42705947,0.40594277,0.0,0.0,0.03333333333333333,1.0,0.6569449621860829,-0.08483979964868238
BTC-USD,SHORT,2024-12-09 21:00:00+00:00,2024-12-11 04:00:00+00:00,97234.96875,97580.1328125,0.09319337270006736,-32.167049715918196,TimeExit,99802.8575695324,149.35233875346105,-0.215376940089415,-1,298.7046775069213,BEAR,HIGH,21,0,0.4414415,0.37906903,0.0,0.0,0.06666666666666667,0.9666666666666667,0.8539302810540109,-0.06053971610900355
NG=F,SHORT,2024-12-11 04:00:00+00:00,2024-12-11 10:00:00+00:00,3.2119998931884766,3.2528213262557983,7334.592402834302,-303.07586904980445,SL,99499.78170048259,299.4085728483873,-1.01224846759239,-2,299.4085728483873,RANGE,NORMAL,4,2,0.3671704,0.47163963,0.0,0.0,0.9333333333333333,0.9333333333333333,-0.4704146159950767,-0.08228574480329243
ETH-USD,SHORT,2024-12-11 11:00:00+00:00,2024-12-11 14:00:00+00:00,3715.3212890625,3763.57266671317,3.093169144957099,-149.25121913529696,SL,99350.53048134729,149.24967255072448,-1.0000103623984298,-3,298.4993451014478,BEAR,HIGH,11,2,0.39140642,0.47533303,0.0,0.0,0.03333333333333333,1.0,1.8050816399290202,-0.0882472890436401
ETH-USD,LONG,2024-12-11 14:00:00+00:00,2024-12-12 02:00:00+00:00,3772.818359375,3868.8843296595983,6.203357957604911,595.9284995410209,TP,99946.45898088832,297.96580060999844,1.999989590486661,1,297.96580060999963,RANGE,NORMAL,14,2,0.45140415,0.45815673,0.0,0.0,0.9666666666666667,1.0,-0.7057650338373901,-0.07413730886943593
NG=F,SHORT,2024-12-12 14:00:00+00:00,2024-12-12 15:00:00+00:00,3.3489999771118164,3.4096428837094988,4944.343761948309,-302.3115488236388,SL,99644.14743206468,299.83937694266467,-1.008244987386853,-1,299.83937694266496,RANGE,NORMAL,14,3,0.44806167,0.4457288,0.0,0.0,0.9333333333333333,1.0,1.169940828447909,-0.021618497826476513
NG=F,SHORT,2024-12-12 15:00:00+00:00,2024-12-12 16:00:00+00:00,3.4240000247955322,3.496750065258571,2053.104692365792,-150.39000179064905,SL,99493.75743027402,149.36344944446617,-1.006872848411047,-2,298.72689888893257,RANGE,HIGH,15,3,0.41917184,0.40921366,0.0,0.0,0.9666666666666667,1.0,1.7475556629288453,0.0
BTC-USD,LONG,2024-12-13 01:00:00+00:00,2024-12-13 17:00:00+00:00,99409.5703125,101652.36328125,0.2661692598913201,596.9624114970142,TP,100090.71984177105,298.48127229082206,1.9999995541273696,1,298.48127229082206,RANGE,NORMAL,1,4,0.43049327,0.33854356,0.0,0.0,0.1,0.9333333333333333,-1.166029758324619,-0.03952925220369119
NG=F,SHORT,2024-12-13 17:00:00+00:00,2024-12-16 00:00:00+00:00,3.2799999713897705,3.2360000610351562,4875.211431446575,212.07126022771666,TimeExit,100302.79110199877,300.3481210962789,0.7060848573104128,2,300.3481210962795,RANGE,NORMAL,17,4,0.433395,0.425542,0.0,0.0,0.03333333333333333,1.0,-0.2652013617433953,-0.07055825145478234
BTC-USD,SHORT,2024-12-16 00:00:00+00:00,2024-12-16 16:00:00+00:00,105334.125,106787.91043526786,0.10349384400996572,-150.4578948084935,SL,100152.33320719027,150.4578430615715,-1.0000003439297078,-1,300.9156861231435,RANGE,HIGH,0,0,0.37141505,0.38212967,0.0,0.0,1.0,1.0,1.638719659538422,0.0
NG=F,LONG,2024-12-16 16:00:00+00:00,2024-12-17 14:00:00+00:00,3.194999933242798,3.1513927578926086,6889.21112224149,-303.86364299317916,SL,99848.46956419709,300.4190374320584,-1.011466002922334,-1,300.4190374320584,BEAR,NORMAL,16,0,0.50487566,0.38940182,0.0,0.0,0.03333333333333333,0.9333333333333333,-0.07011620464585434,-0.09464440534833196
NG=F,SHORT,2024-12-17 14:00:00+00:00,2024-12-17 17:00:00+00:00,3.111999988555908,3.153892823628017,7131.090237295001,-302.30713231397084,SL,99546.16243188312,298.74158719532335,-1.01193521515408,-2,298.7415871953238,BEAR,NORMAL,14,1,0.40303364,0.48392022,0.0,0.0,0.03333333333333333,1.0,0.06055829137212393,-0.11816379997998883
ETH-USD,SHORT,2024-12-17 17:00:00+00:00,2024-12-17 23:00:00+00:00,3977.10546875,3875.9888218470983,5.903169428531473,596.9057471281068,TP,100143.06817901123,298.45434935641185,1.9999901104315507,1,298.4543493564107,RANGE,NORMAL,17,1,0.37777588,0.47517923,0.0,0.0,0.8666666666666667,0.9666666666666667,-0.5011691865579085,-0.02434463243303364
ETH-USD,SHORT,2024-12-17 23:00:00+00:00,2024-12-18 20:00:00+00:00,3885.365966796875,3769.862461635045,5.199204099389191,600.5236979291583,TP,100743.59187694038,300.26314876560514,1.9999913422540772,2,300.2631487656045,RANGE,NORMAL,23,1,0.40409535,0.4657789,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.5813034393316954,-0.04684997914857303
RTY=F,SHORT,2024-12-18 20:00:00+00:00,2024-12-19 14:00:00+00:00,2256.10009765625,2282.467939104353,5.7527619862008885,-151.6907923218111,SL,100591.90108461857,151.68791594081802,-1.000018962492663,-1,303.37583188163455,BEAR,HIGH,20,2,0.43427667,0.422383,0.0,0.0,0.1,0.9666666666666667,3.1584619313692213,-0.07194566118624024
RTY=F,SHORT,2024-12-19 14:00:00+00:00,2024-12-20 21:00:00+00:00,2270.0,2267.39990234375,4.908700558927277,12.760646468220415,TimeExit,100604.66173108679,150.995443570689,0.08451014260073668,1,301.99088714137605,BEAR,HIGH,14,3,0.37223953,0.47475213,0.0,0.0,0.06666666666666667,0.9666666666666667,2.4982892610384493,-0.06622788975730154
BTC-USD,SHORT,2024-12-20 21:00:00+00:00,2024-12-23 00:00:00+00:00,96542.8046875,94325.0,0.05851640985486193,129.77793881357906,TimeExit,100734.43966990037,150.9069962781554,0.859986230024546,2,301.81399255631123,BEAR,HIGH,21,4,0.48242125,0.38838708,0.0,0.0,0.06666666666666667,0.9333333333333333,2.107686708754544,-0.10806792279113897
BTC-USD,SHORT,2024-12-23 00:00:00+00:00,2024-12-26 05:00:00+00:00,94325.0,96957.99720982143,0.05738770211571385,-151.10168824258926,SL,100583.33798165778,151.1016595487382,-1.0000001898976565,-1,302.2033190974757,BEAR,HIGH,0,0,0.45605063,0.42395824,0.0,0.0,0.06666666666666667,0.9333333333333333,1.9378780359244674,-0.12855760245363124
NG=F,SHORT,2024-12-26 05:00:00+00:00,2024-12-26 07:00:00+00:00,3.859999895095825,3.9428213238716125,1820.2872638083402,-151.66893560287946,SL,100431.6690460549,150.7587919709753,-1.0060370849355134,-2,301.5175839419506,RANGE,HIGH,5,3,0.40268323,0.4514187,0.0,0.0,0.03333333333333333,1.0,1.4294436850389183,-0.012282522356317438
NG=F,SHORT,2024-12-26 07:00:00+00:00,2024-12-26 13:00:00+00:00,3.9639999866485596,3.7850713559559415,1683.2526055380677,300.340457515939,TP,100732.00950357084,150.5910419093548,1.9944111794958084,1,301.1820838187083,RANGE,HIGH,7,3,0.38121924,0.47039345,0.0,0.0,0.9333333333333333,1.0,2.120685827031706,0.0
BTC-USD,SHORT,2024-12-26 13:00:00+00:00,2024-12-27 12:00:00+00:00,95583.1328125,96871.31389508929,0.1174123937865544,-151.24848324356054,SL,100580.76102032728,151.24842453736366,-1.0000003881441877,-1,302.49684907472636,RANGE,HIGH,13,3,0.37192896,0.4631135,0.0,0.0,0.06666666666666667,0.9666666666666667,1.8237119837468123,-0.11693406389485295
NG=F,SHORT,2024-12-27 12:00:00+00:00,2024-12-27 14:00:00+00:00,3.88700008392334,3.7560716526848927,2305.4841485501734,300.7006807405061,TP,100881.46170106779,150.92671140739006,1.9923622395033673,1,301.8534228147807,BEAR,HIGH,12,4,0.38774207,0.50545335,0.0,0.0,0.03333333333333333,1.0,0.38470746733345906,-0.028006998381090775
ETH-USD,LONG,2024-12-27 14:00:00+00:00,2024-12-27 15:00:00+00:00,3354.427978515625,3304.829520089286,6.102110109374069,-302.6583056277887,SL,100578.80339544,302.655254572734,-1.0000100809584787,-1,302.65525457273435,RANGE,NORMAL,14,4,0.4669621,0.42417732,0.0,0.0,0.16666666666666666,0.9666666666666667,-0.4523536828742925,-0.17709859895060698
ES=F,LONG,2024-12-27 15:00:00+00:00,2024-12-27 16:00:00+00:00,6015.5,5999.910714285715,19.372806351969878,-302.01789971155597,SL,100276.78549572844,302.00821330838,-1.0000320733104238,-2,302.00821330838755,RANGE,NORMAL,15,4,0.42516848,0.3165449,0.0,0.0,0.16666666666666666,0.7666666666666667,-0.3898621951902836,-0.01429683339478105
NG=F,SHORT,2024-12-27 16:00:00+00:00,2024-12-27 18:00:00+00:00,3.680999994277954,3.532500079699925,2024.2644709184547,299.59096877927044,TP,100576.37646450772,150.30155050736528,1.993265989392368,1,300.60310101472976,RANGE,HIGH,16,4,0.38191885,0.4800544,0.0,0.0,0.13333333333333333,1.0,0.7802269321665123,-0.07951989808395887
NG=F,SHORT,2024-12-27 18:00:00+00:00,2024-12-27 19:00:00+00:00,3.484999895095825,3.583035579749516,1540.3606639015165,-151.78049263114988,SL,100424.59597187657,151.01031229919911,-1.005100183690931,-1,302.020624598398,BEAR,HIGH,18,4,0.4167102,0.4099921,0.0,0.0,0.03333333333333333,1.0,1.9826497940816556,-0.12853217506064207
NG=F,SHORT,2024-12-27 19:00:00+00:00,2024-12-30 00:00:00+00:00,3.6440000534057617,3.688999891281128,1204.666247627608,-54.812118960981934,TimeExit,100369.78385291559,150.49718831263948,-0.36420693021265266,-2,300.99437662527896,BEAR,HIGH,19,4,0.42771807,0.39256138,0.0,0.0,0.13333333333333333,1.0,2.8258928426940617,-0.08877219620888832
NG=F,SHORT,2024-12-30 00:00:00+00:00,2024-12-30 12:00:00+00:00,3.688999891281128,3.820142720426832,1148.0275380652868,-151.12959304809195,SL,100218.65425986749,150.55557927905932,-1.0038126369795215,-3,301.1111585581182,BEAR,HIGH,0,0,0.47776258,0.39413732,0.0,0.0,0.2,1.0,2.7984918992870327,-0.07751942375083032
NG=F,SHORT,2024-12-30 12:00:00+00:00,2024-12-30 14:00:00+00:00,3.9679999351501465,4.07160712991442,1448.49232257081,-150.79847234043402,SL,100067.85578752705,150.0742261791486,-1.0048259196780456,-4,300.14845235829756,BEAR,HIGH,12,0,0.40041307,0.5099518,0.0,0.0,1.0,1.0,2.5889715316777138,-0.0077519721848573475
NG=F,SHORT,2024-12-30 14:00:00+00:00,2024-12-30 15:00:00+00:00,4.171999931335449,3.9622140441622054,1428.9306565565694,299.05502016648745,TP,100366.91080769354,149.88474274738255,1.9952332351166535,1,299.76948549476583,RANGE,HIGH,14,0,0.35956088,0.50636333,0.0,0.0,1.0,1.0,3.013449863884131,0.0
NG=F,LONG,2024-12-30 15:00:00+00:00,2024-12-30 18:00:00+00:00,3.9739999771118164,3.845321306160518,1169.7834215675216,-151.1110676989548,SL,100215.79973999459,150.52617598817105,-1.0038856478412745,-1,301.052351976342,RANGE,HIGH,15,0,0.4724762,0.40782237,0.0,0.0,1.0,1.0,3.427705456370908,-0.04745924196605955
BTC-USD,SHORT,2024-12-30 18:00:00+00:00,2024-12-30 21:00:00+00:00,94442.6328125,92405.22265625,0.29532744609132133,601.7029904221093,TP,100817.5027304167,300.8515690429162,1.9999995091808112,1,300.8515690429162,BEAR,NORMAL,18,0,0.45441446,0.40472615,0.0,0.0,0.06666666666666667,0.9333333333333333,-0.3142869245125278,-0.12747082566958534
BTC-USD,LONG,2024-12-30 21:00:00+00:00,2024-12-31 12:00:00+00:00,92078.1015625,94634.77287946429,0.11841269158729707,302.74227293943534,TP,101120.24500335613,151.37116607289056,1.999999608866422,2,302.7423321457806,BEAR,HIGH,21,0,0.4841163,0.34486005,0.0,0.0,0.03333333333333333,0.9333333333333333,0.1215601462340297,-0.1493160711673146
NG=F,LONG,2024-12-31 12:00:00+00:00,2024-12-31 13:00:00+00:00,3.7890000343322754,3.689357195581709,1521.848047388698,-152.40218361251095,SL,100967.84281974362,151.6412595888166,-1.005017922073172,-1,303.28251917763384,RANGE,HIGH,12,1,0.46289596,0.45485547,0.0,0.0,0.8333333333333334,1.0,-0.1663572265184594,-0.09180246963249017
NG=F,LONG,2024-12-31 13:00:00+00:00,2025-01-02 05:00:00+00:00,3.6760001182556152,3.6040000915527344,1421.806768496442,-103.08102868232879,TimeExit,100864.76179106129,151.4224144525794,-0.6807514531780923,-2,302.8448289051594,RANGE,HIGH,13,1,0.40570927,0.48875606,0.0,0.0,0.03333333333333333,1.0,0.12598999608250327,-0.1188877807390245
NG=F,SHORT,2025-01-02 05:00:00+00:00,2025-01-02 11:00:00+00:00,3.6040000915527344,3.7128572123391286,1389.8788425476935,-151.9931484629419,SL,100712.76864259834,151.29820904166803,-1.0045931767842835,-3,302.59641808333663,BEAR,HIGH,5,3,0.44207555,0.43042487,0.0,0.0,0.03333333333333333,1.0,0.2951810812780748,-0.1361456972989209
NG=F,SHORT,2025-01-02 11:00:00+00:00,2025-01-03 07:00:00+00:00,3.7360000610351562,3.539928640638079,1540.478938068042,301.2736540097478,TP,101014.0422966081,151.02194673939093,1.9948998176380073,1,302.0438934787822,BEAR,HIGH,11,3,0.39908734,0.501908,0.0,0.0,0.03333333333333333,1.0,0.13283842467445367,-0.1045062026548812
NG=F,SHORT,2025-01-03 07:00:00+00:00,2025-01-03 15:00:00+00:00,3.5260000228881836,3.407500079699925,5115.762922409652,603.6597342089383,TP,101617.70203081703,303.1088078350727,1.9915611773888178,2,303.10880783507173,BEAR,NORMAL,7,4,0.44011804,0.44364077,0.0,0.0,0.03333333333333333,1.0,-0.683963434314084,-0.15484178309669394
NQ=F,LONG,2025-01-03 15:00:00+00:00,2025-01-06 00:00:00+00:00,21377.25,21496.0,3.342798987810563,396.9557084030105,TimeExit,102014.65773922004,305.3288718330558,1.3000922776148511,3,305.3288718330541,RANGE,NORMAL,15,4,0.44934607,0.34443918,0.0,0.0,0.23333333333333334,0.8666666666666667,-0.6170943925090605,-0.03298803519326898
NG=F,LONG,2025-01-06 00:00:00+00:00,2025-01-06 12:00:00+00:00,3.510999917984009,3.6747140884399414,1869.3798916706314,305.1092882860233,TP,102319.76702750607,153.0219891159293,1.993891793256411,4,306.0439782318586,BEAR,HIGH,0,0,0.43156028,0.34834632,0.0,0.0,0.03333333333333333,1.0,0.07844596113122036,-0.15843720619138546
NG=F,SHORT,2025-01-06 12:00:00+00:00,2025-01-06 13:00:00+00:00,3.6050000190734863,3.674428565161569,2207.8176498546804,-154.38947828194517,SL,102165.37754922413,153.28556945701783,-1.0072016487190394,-1,306.57113891403515,RANGE,HIGH,12,0,0.44108865,0.47125697,0.0,0.0,0.8333333333333334,1.0,0.0034099572221088182,-0.13590602147504527
NG=F,SHORT,2025-01-06 13:00:00+00:00,2025-01-07 07:00:00+00:00,3.686000108718872,3.531500118119376,1983.3192197025353,305.4311411899905,TP,102470.80869041411,153.21140039992088,1.9935275076967982,1,306.4228007998415,RANGE,HIGH,13,0,0.38888362,0.50096756,0.0,0.0,0.9666666666666667,1.0,-0.24518370586672164,-0.1164908510583339
NG=F,SHORT,2025-01-07 08:00:00+00:00,2025-01-07 12:00:00+00:00,3.5230000019073486,3.591035638536726,2259.2015104221487,-154.8358137908327,SL,102315.97287662327,153.70621303562163,-1.0073490897531208,-1,307.41242607124235,RANGE,HIGH,8,1,0.41002807,0.4445004,0.0,0.0,0.03333333333333333,1.0,0.043725720304699116,-0.15556086771563227
NG=F,SHORT,2025-01-07 12:00:00+00:00,2025-01-07 16:00:00+00:00,3.614000082015991,3.4775002683912004,2247.5903473338735,305.6718683422856,TP,102621.64474496555,153.39783175797578,1.9926739826711566,1,306.7956635159524,RANGE,HIGH,12,1,0.44962856,0.47119674,0.0,0.0,0.03333333333333333,1.0,-0.5317519830715353,-0.1337487676182304
NG=F,LONG,2025-01-07 16:00:00+00:00,2025-01-08 23:00:00+00:00,3.493000030517578,3.6740000247955322,1524.6627008877167,275.2016087860429,TimeExit,102896.84635375159,153.88189713659702,1.7883949568268807,2,307.76379427319404,RANGE,HIGH,16,1,0.43397087,0.4282192,0.0,0.0,0.1,1.0,-0.7030128215307273,-0.16275165675770387
ETH-USD,SHORT,2025-01-08 23:00:00+00:00,2025-01-09 13:00:00+00:00,3326.291015625,3215.2329450334823,5.559124598710303,617.3828725483119,TP,103514.22922629991,308.69282605530685,1.999990995701658,3,308.6928260553061,BEAR,NORMAL,23,2,0.40419033,0.42432958,0.0,0.0,0.1,0.9666666666666667,0.26468141698192504,-0.10414235157365859
NG=F,LONG,2025-01-09 13:00:00+00:00,2025-01-10 05:00:00+00:00,3.6619999408721924,3.7871428728103638,4963.47349348051,618.661888824809,TP,104132.89111512472,310.5718127857746,1.992009137196066,4,310.5718127857746,RANGE,NORMAL,13,3,0.4683302,0.444455,0.0,0.0,1.0,0.9666666666666667,-1.5141784230913395,-0.12224352800984029
ETH-USD,SHORT,2025-01-10 05:00:00+00:00,2025-01-10 07:00:00+00:00,3262.15625,3308.2334594726562,6.792291273485364,-312.97322395331696,SL,103819.9178911714,312.9698278076802,-1.0000108513515842,-1,312.9698278076802,BEAR,NORMAL,5,4,0.42576826,0.43730977,0.0,0.0,0.1,0.9666666666666667,0.382656865614854,-0.12141553063264454
ETH-USD,LONG,2025-01-10 07:00:00+00:00,2025-01-10 13:00:00+00:00,3297.485107421875,3252.4760306222097,6.9247983703986185,-311.6822440746538,SL,103508.23564709675,311.6787816754686,-1.000011108870378,-2,311.6787816754677,BEAR,NORMAL,7,4,0.4462682,0.42244005,0.0,0.0,0.03333333333333333,0.9666666666666667,0.5199031355418864,-0.11190054021753093
ETH-USD,LONG,2025-01-10 13:00:00+00:00,2025-01-10 15:00:00+00:00,3250.18505859375,3211.9554356166295,8.121375509148825,-310.48118445813395,SL,103197.75446263862,310.47712377037936,-1.000013078862962,-3,310.4771237703799,BEAR,NORMAL,13,4,0.43006167,0.4734661,0.0,0.0,0.03333333333333333,0.9666666666666667,0.9525848180251094,-0.12463968730795871
